id,nom,latitude,longitude,departement
21640,Gilly Les Citeaux,47.17760782,4.997427841,21
21580,Grancey Le Chateau,47.673623157,5.024479447,21
21570,Grancey Sur Ource,47.999372429,4.577357112,21
21150,Gresigny Ste Reine,47.551568194,4.496237286,21
21230,Jouey,47.158291874,4.43763018,21
21450,Jours Les Baigneux,47.625090219,4.604121726,21
21210,Juillenay,47.361757374,4.271783053,21
21130,Labergement Les Auxonne,47.159922549,5.379729648,21
21440,Lamargelle,47.520315127,4.837284317,21
21370,Lantenay,47.34391981,4.865525397,21
21170,Laperriere Sur Saone,47.106852648,5.345970133,21
21330,Larrey,47.897111685,4.424910489,21
21110,Longeault Pluvault,47.211203965,5.246810478,21
21290,Lucey,47.852249374,4.862922237,21
21450,Magny Lambert,47.679433815,4.585917585,21
21170,Magny Les Aubigny,47.111881596,5.169002847,21
21400,Maisey Le Duc,47.845075059,4.675938717,21
21350,Marcellois,47.348892074,4.6158959710000005,21
21200,Marigny Les Reullee,47.008430095,4.95773717,21
21190,Mavilly Mandelot,47.060963164,4.730776438,21
21190,Merceuil,46.953949309,4.848345096,21
21140,Millery,47.513640521,4.317826038,21
21510,Moitron,47.681931213,4.808446076,21
21200,Montagny Les Beaune,46.985757587,4.853444653,21
21610,Montigny Mornay Villeneuve Vinge,47.568488741,5.450612855,21
21610,Montigny Mornay Villeneuve Vinge,47.568488741,5.450612855,21
21210,Montlay En Auxois,47.331568537,4.267753395,21
21540,Montoillot,47.27226081,4.657937913,21
21320,Mont St Jean,47.28565988,4.411433989,21
21500,Moutiers St Jean,47.562129289,4.225073082,21
21800,Neuilly Crimolois,47.273535518,5.112727427,21
21400,Nod Sur Seine,47.77285353,4.59824463,21
21910,Noiron Sous Gevrey,47.188864915,5.08508035,21
21700,Nuits St Georges,47.14659194,4.938547235,21
21490,Orgeux,47.364558205,5.15151447,21
21450,Orret,47.60887188,4.701250579,21
21260,Orville,47.560887274,5.217741354,21
21370,Pasques,47.377799819,4.851793,21
21120,Poiseul Les Saulx,47.577930533,4.98200027,21
21270,Pontailler Sur Saone,47.30183098,5.412855754,21
21140,Pont Et Massene,47.469033929,4.358028888,21
21350,Posanges,47.421600843,4.526209252,21
21150,Pouillenay,47.503297238,4.460638979,21
21390,Precy Sous Thil,47.401240858,4.3167685,21
21190,Puligny Montrachet,46.947091788,4.759109401,21
21540,Remilly En Montagne,47.290328508,4.729283169,21
21220,Reulle Vergy,47.188519649,4.8964774040000005,21
21570,Riel Les Eaux,47.98893583,4.680413288,21
21530,La Roche En Brenil,47.381808962,4.171292015,21
21350,Saffres,47.366544356,4.580822499,21
21510,St Germain Le Rocheux,47.755701686,4.66250177,21
21230,St Pierre En Vaux,47.056499669,4.529292945,21
21500,St Remy,47.651551426,4.301138244,21
21320,Ste Sabine,47.187339843,4.621206885,21
21130,St Seine En Bache,47.116270528,5.377231654,21
21170,Samerey,47.089991272,5.364989001,21
21910,Saulon La Rue,47.226273938,5.049911015,21
21120,Saulx Le Duc,47.55047575,5.021936931,21
21380,Savigny Le Sec,47.433787821,5.042452703,21
21430,Savilly,47.121776524,4.278323511,21
21310,Savolles,47.377255728,5.275276086,21
21260,Selongey,47.594872957,5.199699518,21
21110,Soirans,47.210269406,5.298465765,21
21350,Soussey Sur Brionne,47.326939684,4.533826433,21
21430,Sussey,47.214701115,4.372495889,21
21190,Tailly,46.965383102,4.817096603,21
21270,Tellecey,47.290368051,5.298321457,21
21220,Ternant,47.200068883,4.833483748,21
21570,Thoires,47.941219611,4.682348955,21
21340,Thury,47.028255345,4.527385032,21
21130,Tillenay,47.18956268,5.351594816,21
21440,Trouhaut,47.391005002,4.763312049,21
21220,Urcy,47.264348371,4.846753784,21
21400,Vannaire,47.915596751,4.5698607540000005,21
21400,Vanvey,47.841883898,4.72633461,21
21370,Velars Sur Ouche,47.31841782,4.909254473,21
21390,Vic Sous Thil,47.366958331,4.317209988,21
21270,Vielverge,47.267919458,5.452905452,21
21700,Villars Fontaine,47.149574973,4.901042971,21
21140,Villars Et Villenotte,47.508690789,4.378889697,21
21120,Villecomte,47.499501248,5.018851336,21
21450,La Villeneuve Les Convers,47.575777126,4.591744222,21
21140,Villeneuve Sous Charigny,47.436145596,4.399624608,21
21120,Villey Sur Tille,47.567744921,5.109382796,21
21690,Villotte St Seine,47.429718234,4.7130539670000005,21
21500,Viserny,47.562369649,4.284225414,21
21700,Vosne Romanee,47.159707034,4.955601964,21
21290,Voulaines Les Templiers,47.830393641,4.7761407,21
2420,Bony,49.990651457,3.220766101,2
21560,Arc Sur Tille,47.338758397,5.200858874,21
2160,Bourg Et Comin,49.402887168,3.659773112,2
21700,Argilly,47.068592327,5.024747349,21
2000,Bourguignon Sous Montbavin,49.529088286,3.537037569,2
21170,Aubigny En Plaine,47.127737411,5.164587968,21
2400,Brasles,49.057012938,3.42403027,2
21130,Auxonne,47.188769135,5.414341888,21
2480,Bray St Christophe,49.774144853,3.141582586,2
21510,Beaulieu,47.725468508,4.733641886,21
2210,Brecy,49.140371179,3.423549684,2
21310,Beaumont Sur Vingeanne,47.462096204,5.347585709,21
2210,Breny,49.184262001,3.350004368,2
21200,Beaune,47.025576567,4.837332378,21
2500,Buire,49.907619378,4.056800114,2
21310,Beire Le Chatel,47.417985549,5.213578936,21
2200,Buzancy,49.310243779,3.347968795,2
21310,Belleneuve,47.357498296,5.274054345,21
2260,La Capelle,49.973535545,3.913302584,2
21500,Benoisey,47.576889187,4.394799063,21
2490,Caulaincourt,49.864831923,3.111035178,2
21350,Beurizot,47.355565978,4.496175516,21
2320,Cessieres Suzy,49.558013373,3.48118285,2
21220,Bevy,47.181886714,4.839545062,21
2880,Chavigny,49.423064084,3.305405211,2
21310,Beze,47.466173935,5.279200729,21
2860,Chermizy Ailles,49.463497769,3.720222977,2
21130,Billey,47.142403316,5.419333695,21
2000,Chevregny,49.465725095,3.593387726,2
21450,Billy Les Chanceaux,47.552807572,4.734849153,21
2880,Clamecy,49.428547607,3.363807361,2
21540,Blaisy Bas,47.369429248,4.735378967,21
21320,Blancey,47.302443521,4.45981531,21
21690,Source Seine,47.488803885,4.696760719,21
21250,Bonnencontre,47.086560546,5.142300288,21
21350,Boussey,47.361381554,4.5415981940000005,21
21400,Bremur Et Vaurois,47.729556831,4.609263197,21
21490,Brognon,47.410459987,5.167987771,21
21400,Buncey,47.817618901,4.5768700110000005,21
21510,Busseaut,47.738604881,4.652764477,21
21580,Busserotte Et Montenaille,47.662975953,4.979967455,21
21360,La Bussiere Sur Ouche,47.226645175,4.699258629,21
21120,Chaignay,47.47641997,5.059334299,21
21220,Chamboeuf,47.227547273,4.902611275,21
21690,Champrenault,47.399897791,4.681078429,21
21440,Chanceaux,47.525457663,4.740473645,21
21350,Charny,47.331625283,4.426160609,21
21400,Charrey Sur Seine,47.952829103,4.53964668,21
21320,Chateauneuf,47.219410354,4.651494434,21
21610,Chaume Et Courchamp,47.580389843,5.360944654,21
21260,Chazeuil,47.558356031,5.285555428,21
21540,Chevannay,47.390913656,4.653419584,21
21250,Corberon,47.010419339,5.009086484,21
21190,Corcelles Les Arts,46.945432822,4.796477767,21
21910,Corcelles Les Citeaux,47.169310047,5.083154661,21
21460,Corrombles,47.518072499,4.202946473,21
21520,Courban,47.916042505,4.739347962,21
21500,Crepand,47.607043299,4.310004284,21
21360,Crugey,47.181364989,4.681666854,21
21230,Cussy Le Chatel,47.164462236,4.584557496,21
21121,Daix,47.360475308,4.969138487,21
21220,Detain Et Bruant,47.174737459,4.78765265,21
21270,Drambon,47.33437116,5.379212117,21
21540,Dree,47.343804139,4.695470345,21
21510,Duesme,47.636968721,4.693116012,21
21120,Echevannes,47.54742268,5.160449294,21
21290,Essarois,47.757717838,4.794804435,21
21500,Etais,47.701324785,4.439957105,21
21400,Etrochey,47.88918412,4.520031537,21
21640,Flagey Echezeaux,47.159223964,4.982765188,21
21230,Foissy,47.125151368,4.552123433,21
21450,Fontaines En Duesmois,47.649509782,4.53489255,21
21121,Fontaine Les Dijon,47.347500029,5.024680391,21
21700,Fussey,47.128563173,4.816944081,21
21140,Genay,47.524548939,4.284428836,21
21250,Glanon,47.03994688,5.10704485,21
21330,Griselles,47.875859681,4.366062352,21
21250,Grosbois Les Tichey,47.009392203,5.23598254,21
25320,Abbans Dessous,47.133644066,5.872795299,25
21290,Gurgy Le Chateau,47.828585054,4.927911955,21
25310,Abbevillers,47.427178279,6.922075563,25
21121,Hauteville Les Dijon,47.375804434,4.980513731,21
25270,Arc Sous Montenot,46.915171749,6.005864119,25
21270,Heuilley Sur Saone,47.336140039,5.466019225,21
25150,Autechaux Roide,47.389276318,6.810998645,25
21250,Jallanges,46.984532655,5.172618372,21
25720,Avanne Aveney,47.201655108,5.9557621990000005,25
21310,Jancigny,47.383947105,5.422317798,21
25110,Baume Les Dames,47.354300319,6.34312446,25
21110,Labergement Foigney,47.257486869,5.247621807,21
25380,Belleherbe,47.263740562,6.650637647,25
21140,Lantilly,47.542172647,4.378062518,21
25430,Belvoir,47.320330835,6.616289923,25
21250,Lechatelet,47.053108372,5.142430626,21
25420,Berche,47.465980255,6.746962924,25
21520,Lignerolles,47.902489216,4.887601319,21
25410,Berthelange,47.201214992,5.780426556,25
21520,Louesme,47.889336315,4.763793794,21
25000,Besancon,47.255181494,6.019309828,25
21120,Lux,47.488104094,5.217835902,21
25640,Blarians,47.411804323,6.178688683,25
21320,Maconge,47.225573152,4.577089304,21
25210,La Bosse,47.1437117,6.64898873,25
21310,Magny St Medard,47.381144047,5.247393652,21
25360,Bouclans,47.244707947,6.235312183,25
21410,Malain,47.32078525,4.79419131,21
25250,Bournois,47.488558803,6.49702847,25
21230,Maligny,47.084238392,4.505907144,21
25320,Boussieres,47.151628838,5.901267004,25
21700,Marey Les Fussey,47.121976714,4.862683586,21
25640,Braillans,47.31222585,6.086497911,25
2390,Mont D Origny,49.850896781,3.526844873,2
21120,Marey Sur Tille,47.59417997,5.082084249,21
25440,Breres,47.05776022,5.863897361,25
2540,Montfaucon,48.946806275,3.432389762,2
21150,Marigny Le Cahouet,47.455503264,4.453561903,21
25380,Bretonvillers,47.215946125,6.617164131,25
2600,Montgobert,49.289955909,3.173881398,2
21380,Marsannay Le Bois,47.44062342,5.096647574,21
25240,Brey Et Maison Du Bois,46.746807485,6.241344569,25
2210,Montgru St Hilaire,49.176189285,3.327121891,2
21510,Mauvilly,47.709396164,4.703644119,21
25640,Cendrey,47.398298953,6.245193749,25
2400,Monthiers,49.108710064,3.294180596,2
21190,Meloisey,47.034824113,4.720225434,21
25220,Chalezeule,47.256765757,6.066057384,25
2250,Montigny Le Franc,49.687518692,3.918828212,2
21430,Menessaire,47.133486414,4.152733668,21
25170,Champagney,47.254901313,5.892782613,25
2270,Montigny Sur Crecy,49.7148469,3.583773712,2
21340,Molinot,47.010730075,4.580296019,21
25240,Chapelle Des Bois,46.606943416,6.108095211,25
2220,Mont St Martin,49.274753931,3.64211898,2
21360,Montceau Et Echarnant,47.061344853,4.666698056,21
25140,Charquemont,47.201962155,6.842410599,25
2360,Morgny En Thierache,49.754627779,4.076628621,2
21610,Montigny Mornay Villeneuve Vinge,47.568488741,5.450612855,21
25140,Charquemont,47.201962155,6.842410599,25
2270,Mortiers,49.693082652,3.663838907,2
21400,Montliot Et Courcelles,47.894650025,4.560212903,21
25290,Chassagne St Denis,47.083352652,6.111262051,25
2160,Muscourt,49.35924231,3.743982155,2
21290,Montmoyen,47.730124796,4.793899388,21
25650,La Chaux,47.019312756,6.414706314,25
2210,Nanteuil Notre Dame,49.190781658,3.412286837,2
21150,Mussy La Fosse,47.52155977,4.44461305,21
25440,Chenecey Buillon,47.138387489,5.974503724,25
2300,La Neuville En Beine,49.676112934,3.156015287,2
21190,Nantoux,47.034340011,4.759370439,21
25620,La Chevillotte,47.22051727,6.156411489,25
2100,Neuville St Amand,49.820937959,3.333707351,2
21390,Noidan,47.346351689,4.409463506,21
25870,Chevroz,47.331321615,5.999890873,25
2860,Neuville Sur Ailette,49.469077479,3.699581712,2
21340,Nolay,46.959088382,4.619842173,21
25420,Courcelles Les Montbeliard,47.49512739,6.78467435,25
2880,Neuville Sur Margival,49.454931094,3.39840909,2
21490,Norges La Ville,47.406804735,5.069716471,21
25240,Le Crouzet,46.706754309,6.131650462,25
2390,Neuvillette,49.855787614,3.468172172,2
21390,Normier,47.363309662,4.433731118,21
25680,Cuse Et Adrisans,47.483413505,6.389118261,25
2400,Nogentel,49.014110066,3.403964932,2
21310,Oisilly,47.416760566,5.361223298,21
25150,Dambelin,47.369184131,6.667526827,25
2340,Noircourt,49.669567584,4.094762329,2
21600,Ouges,47.260593121,5.078237298,21
25490,Dampierre Les Bois,47.50706732,6.915935431,25
2800,Nouvion Le Comte,49.707807719,3.460229955,2
21250,Pagny La Ville,47.057953156,5.16928445,21
25560,Dompierre Les Tilleuls,46.886896327,6.163811583,25
2860,Nouvion Le Vineux,49.509683391,3.605346479,2
21270,Perrigny Sur L Ognon,47.305383229,5.463721936,21
25550,Dung,47.505908983,6.745592847,25
2290,Nouvron Vingre,49.433782177,3.1881099,2
21120,Pichanges,47.456030796,5.157946945,21
25580,Echevannes,47.070803178,6.236268823,25
2550,Origny En Thierache,49.886071205,4.011069622,2
21500,Planay,47.737114943,4.375149091,21
25640,L Ecouvotte,47.344156517,6.252960505,25
2160,Oulches La Vallee Foulon,49.431232244,3.740339532,2
21450,Poiseul La Ville Et Laperriere,47.569545593,4.6641168440000005,21
25530,Epenouse,47.213281121,6.397455452,25
2210,Oulchy La Ville,49.209875672,3.341054952,2
21630,Pommard,47.013018816,4.795570903,21
25110,Esnans,47.333337341,6.323316241,25
2210,Oulchy Le Chateau,49.206838462,3.382242869,2
21440,Poncey Sur L Ignon,47.490542969,4.751955954,21
25580,Etalans,47.165237266,6.253709669,25
2210,Oulchy Le Chateau,49.206838462,3.382242869,2
21130,Pont,47.178798233,5.324181172,21
25460,Etupes,47.506174565,6.87418589,25
2220,Paars,49.330065715,3.603035232,2
21500,Quincerot,47.617770535,4.271019567,21
25330,Flagey,47.047104227,6.111753757,25
2160,Paissy,49.426959295,3.702037259,2
21700,Quincey,47.107380027,4.972096449,21
25660,Fontain,47.190482288,6.031784871,25
2160,Pargnan,49.394062196,3.703341702,2
21500,Quincy Le Vicomte,47.617086748,4.239671156,21
25140,Frambouhans,47.200359222,6.777178435,25
2000,Pargny Filain,49.463156372,3.53934125,2
21150,La Roche Vanneau,47.470691149,4.529799124,21
25770,Franois,47.225194306,5.925559392,25
2470,Passy En Valois,49.162725907,3.184840116,2
21500,Rougemont,47.670775251,4.257959812,21
25250,Geney,47.483089214,6.565421519,25
2300,Pierremande,49.566317224,3.25862202,2
21110,Rouvres En Plaine,47.238213703,5.138972827,21
25640,Germondans,47.414083595,6.20027243,25
21200,Ruffey Les Beaune,47.021937506,4.92245563,21
25190,Glere,47.348257334,6.983756337,25
21260,Sacquenay,47.584133252,5.321126276,21
25680,Gouhelans,47.454215945,6.357158985,25
21540,St Anthot,47.320515948,4.643106251,21
25520,Goux Les Usiers,46.981021878,6.294050399,25
21530,St Germain De Modeon,47.372228118,4.124249389,21
25160,Les Grangettes,46.832363933,6.315441847,25
21500,St Germain Les Senailly,47.597908155,4.281154538,21
25110,Guillon Les Bains,47.315762888,6.394032102,25
21200,Ste Marie La Blanche,46.974042264,4.891800839,21
25580,Guyans Durnes,47.129544672,6.243733817,25
21210,St Martin De La Mer,47.237473882,4.229583257,21
25390,Guyans Vennes,47.167578551,6.5837129260000005,25
21610,St Maurice Sur Vingeanne,47.579115371,5.398248858,21
25300,Houtaud,46.911849921,6.301140834,25
21700,St Nicolas Les Citeaux,47.129029287,5.08444922,21
25110,Hyevre Paroisse,47.374017986,6.43290148,25
21140,Semur En Auxois,47.491002004,4.341535843,21
25110,Hyevre Paroisse,47.374017986,6.43290148,25
21140,Souhey,47.487946354,4.420852998,21
25720,Larnod,47.178626281,5.973427465,25
21110,Tart,47.192656727,5.214099319,21
25580,Lavans Vuillafans,47.08029646,6.25790085,25
21150,Thenissey,47.496481042,4.6188211500000005,21
25270,Levier,46.959668626,6.11213352,25
21460,Thoste,47.435586508,4.227003901,21
25390,Loray,47.159449996,6.496787846,25
21460,Torcy Et Pouligny,47.497135953,4.236215349,21
25260,Lougres,47.471561341,6.683822844,25
21250,Trugny,46.972021191,5.146050017,21
25650,Maisons Du Bois Lievremont,46.979971046,6.413893013,25
21350,Uncey Le Franc,47.343787519,4.574884325,21
25650,Maisons Du Bois Lievremont,46.979971046,6.413893013,25
21320,Vandenesse En Auxois,47.223241582,4.620473047,21
25120,Mancenans Lizerne,47.25848706,6.77436117,25
21110,Varanges,47.234904542,5.191566814,21
25170,Mazerolles Le Salin,47.244250233,5.865925367,25
21260,Vernois Les Vesvres,47.652763876,5.150622041,21
25250,Mediere,47.463207849,6.602536929,25
21260,Veronnes,47.535521283,5.238931352,21
25660,Les Monts Ronds,47.163249504,6.064002076,25
21690,Verrey Sous Salmaise,47.438444593,4.674579018,21
25870,Moncey,47.361799381,6.135551844,25
21430,Vianges,47.16554949,4.325129754,21
25680,Mondon,47.448522447,6.312905664,25
21330,Villedieu,47.907524081,4.383678401,21
25190,Montecheroux,47.348726264,6.798454213,25
21700,Villers La Faye,47.108746761,4.884116014,21
25110,Montivernage,47.311241144,6.421898621,25
21130,Villers Les Pots,47.210801454,5.346704888,21
25190,Montjoie Le Chateau,47.346058707,6.897284926,25
21400,Villiers Le Duc,47.792475104,4.703567396,21
25270,Montmahoux,46.983214277,6.032936961,25
21350,Vitteaux,47.397212323,4.542376612,21
25160,Montperreux,46.820708517,6.3444674370000005,25
21270,Vonges,47.2891755,5.395622898,21
25440,Myon,47.009644779,5.939465516,25
21640,Vougeot,47.173717999,4.960133384,21
25360,Naisey Les Granges,47.208566991,6.234317116,25
25360,Nancray,47.249539677,6.177531079,25
25680,Nans,47.476253888,6.410721751,25
25500,Noel Cerneux,47.104741344,6.659243894,25
25640,Ollans,47.42068642,6.245382003,25
25120,Orgeans Blanchefontaine,47.266027852,6.753618492,25
25440,Pessans,47.073241272,5.887283561,25
25160,La Planee,46.841870063,6.272271604,25
25150,Pont De Roide Vermondans,47.385051549,6.762837434,25
25410,Pouilley Francais,47.206147296,5.84278504,25
25550,Presentevillers,47.501434143,6.726698642,25
25250,La Pretiere,47.445757775,6.609667858,25
25640,Le Puy,47.345730017,6.230695456,25
25440,Quingey,47.102477326,5.881250252,25
25430,Randevillers,47.307114469,6.527263125,25
25370,Rochejean,46.726566315,6.303948741,25
25440,Ronchaux,47.042909007,5.903550422,25
2160,La Ville Aux Bois Les Pontavert,49.4267508,3.85073597,2
25410,Roset Fluans,47.153801543,5.832528905,25
25680,Rougemont,47.479650275,6.347947078,25
25210,Le Russey,47.155171773,6.735197536,25
25270,Ste Anne,46.950284689,5.984155982,25
25520,St Gorgon Main,47.017102291,6.335944718,25
25113,Ste Marie,47.501805036,6.694864462,25
25260,St Maurice Colombier,47.43178917,6.65022211,25
25430,Sancey,47.293416609,6.5715831,25
25330,Saraz,46.992522529,5.974924403,25
25110,Sechin,47.339600802,6.285766154,25
25230,Seloncourt,47.457162512,6.8643015940000005,25
25330,Silley Amancey,47.033276121,6.136438387,25
25470,Thiebouhans,47.271229264,6.843904415,25
25640,La Tour De Scay,47.382347774,6.224943209,25
25620,Trepot,47.169724476,6.169640864,25
25680,Trouvans,47.420121776,6.34763323,25
25340,Uzelle,47.465667182,6.442601884,25
25220,Vaire,47.276475492,6.152976011,25
25220,Vaire,47.276475492,6.152976011,25
25640,Val De Roulans,47.360955918,6.268618946,25
25380,Vaucluse,47.248742495,6.690798502,25
25360,Vaudrivillers,47.283470327,6.427787352,25
25110,Verne,47.397086282,6.351358205,25
25580,Vernierfontaine,47.110053424,6.295130641,25
25430,Vernois Les Belvoir,47.321311767,6.640120059,25
5800,Aspres Les Corps,44.812759793,5.999525437,5
5800,La Chapelle En Valgaudemar,44.816614679,6.242955361,5
5800,Villar Loubiere,44.836878433,6.135695743,5
7000,Ajoux,44.754643506,4.485312969,7
7120,Balazuc,44.508690596,4.372446244,7
7120,Chauzon,44.491563996,4.344798631,7
7000,Creysseilles,44.75964153,4.530035263,7
7110,Laboule,44.595578809,4.169046101,7
7110,Loubaresse,44.590983026,4.051113345,7
