latitude,longitude,id,nom,siret,siren,adresse,code_postal,code_ape,milieu_pollué,secteur_na38,produitLabel,dateCreation,departement_id,
,,3702340,ISDI MIDI PYRENEES GRANULATS MAUZAC,56080046800053,560800468,Lieu Dit Le Pradas,31410,0812Z,,BZ Industries extractives,,,31,
,,3702864,RECUP AUTO,85004257730001,850042577,14 Rue Felix Armand,11000,4520A,,"GZ Commerce, réparation d'automobiles et de motocycles",,,11,
,,3703020,SECHE ECO SERVICES,39330705300032,393307053,Lieu-dit Montplaisir,12110,3900Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,12,
43.153023,2.974249,3703802,SUEZ RV MEDITERRANEE,71262071500169,712620715,"235 Av. De Bigos, Parcelles Ba 146 Et Ba 231",34740,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,34,
,,3800009,ISDI -TCPA (PATINIER A),33255491400025,332554914,"Rue De La Gare, Hâmeau De La Ferté Au Lieu Dit Le Petit Pinguerlin",62470,4221Z,,FZ Construction,,,62,
,,3800080,REFRESCO FRANCE,32802418700010,328024187,Chemin Du Vivier À Prêtres,59530,1107B,,CA Industries agro-alimentaires,,,59,
50.615538,2.051475,3800279,BIOGAZ DU HAUT PAYS (SAS),79302660000015,793026600,22 Rue De La Croix,62560,3811Z,Sol,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,62,
,,3800392,SMICTOM DES FLANDRES,25590057300023,255900573,Rue Du Courant,59940,3811Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,3800395,SMICTOM DES FLANDRES,25590057300023,255900573,Angles Des Rues Du Milieu Et Du Pont Des Meuniers,59190,3811Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,3800442,SMICTOM DES FLANDRES,25590057300023,255900573,Rue Victorine Deroide,59660,3811Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,3800443,SYNDICAT MIXTE DE COLLECTE ET DE TRAITEMENT DES ORDURES MENAGERES DANS LA REGION DES FLANDRES,25590057300023,255900573,Rue De La Warnave,59850,3811Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,3800458,SITA NORD EST,50472678700410,504726787,Lieu-dit Les Longues Avies,59171,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,3800491,FORD,42512736200035,425127362,"Route Nationale 17, Bp 16",60190,4511Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,60,
,,3800496,OISE TP,31304127900057,313041279,Lieux Dit Les Fosses,60960,4211Z,,FZ Construction,,,60,
50.449495,2.973104,3800514,SYMEVAD,20000720100037,200007201,Le Fond De Quiery,62490,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,62,
,,3800565,AMAZON FRANCE LOGISTIQUE SAS,42878504200113,428785042,"1 Avenue Du Superbe Orénoque, Pôle Jules Verne",80440,5210B,,HZ Transports et entreposage,,,80,
,,3800599,BAUDELET HOLDING,81012968400082,810129684,Rue De Verdun - Parc D'activités Des Peupliers,59420,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,3800610,VOIES NAVIGABLES DE FRANCE,13001779100026,130017791,"Parcelles Cadastrées Section B N°14 À 17, 19 À 23 Et 26",59163,8413Z,,OZ Administration publique,,,59,
,,3800615,INDACHLOR S.A.S.U,82324749900010,823247499,"Port 4206, Route De La Distillerie",59279,3822Z,Air,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,59,
,,3800654,AMIVAL SAS,75293145100013,752931451,"Parc D'activités De L'aérodrome Ouest, Rue Marc Jodot",59220,8292Z,,NZ Activités de services administratifs et de soutien,,,59,
,,3800745,AIRFOILS ADVANCED SOLUTIONS ex SNECMA,41481539900012,414815399,Rue De L'épau,59230,6420Z,,KZ Activités financières et d'assurance,,,59,
50.447397,2.825183,3801009,DALKIA (HARNES),45650053700018,456500537,"Parc D'entreprise De La Motte Du Bois, Rue Pierre Jacquart",62440,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,62,
,,3801011,Matériaux Routiers du Littoral - MRL,44224105500015,442241055,Mont Cornon,60320,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,60,
,,3801057,SMAV - Syndicat Mixte Artois Valorisatio,48197752800027,481977528,"Départementale N° 9 - Route De Fontaine, Les Croisilles",62128,4332B,,FZ Construction,,,62,
,,3801058,AXIOMAUTO,52788711100013,527887111,"85 Rue André Durouchez, Zone Industrielle Nord",80000,4532Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,80,
,,3801273,SEM - Société Environnement et Minéraux,53533579800026,535335798,"Rd 120, Lieu-dit : La Passée",60810,7022Z,,"MA Activités juridiques, de conseil et d'ingénierie",,,60,
,,3801364,ECOCEM France,50094373300062,500943733,2910 Route De La Centrale Électrique,59140,2351Z,,CG Industrie des plastiques et autres produits non minéraux,,,59,
,,3801680,KUBOTA RESEARCH AND DEVELOPMENT EUROPE,88523663800015,885236638,80 Rue Du Bois De Tillet,60800,4663Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,60,
,,3801701,SAS INNOVAFEED,81967184300020,819671843,"Route De Chaulnes, Lieudit Les Trente",80190,1091Z,Air,CA Industries agro-alimentaires,,,80,
,,3801923,NORD ALU LAQUAGE,84373925100018,843739251,"Route De Poperinghe, Za Les Callicanes",59270,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,3801934,VERBRUGGE,45850458600017,458504586,16 B Rue De L'epinoy,59175,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,59,
,,3802003,SAS Chemin du Roi,84368300400017,843683004,Hameau De Monterlant,60149,3521Z,Sol,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,60,
,,3802128,BIOGAZ DES FERMES SAS,84996313700013,849963137,Le Grand Pré,2310,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,2,
,,3802207,HIRSCH ISOLATION FRANCE,85321452600057,853214526,"5 Rue Du Tourteret, Zac De Le Meux - Armancourt",60880,2223Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,60,
,,3802292,SAS BGS AGRI,85365159400014,853651594,"1 Place Du Frayer, Lieu Dit La Tête De Charme",60960,3521Z,,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,60,
,,3802293,AMIENS ENERGIES,82467838700013,824678387,169 Chemin De Vauvoix,80000,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,80,
,,3802377,BIOMETHANE DE L'AISNE SAS,84417808700012,844178087,Chemin De Laon À Assis,2870,3521Z,Sol,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,2,
,,3802643,QUELMES ENERGIE,84814830000017,848148300,"825 Route Départementale 207, Lieu Dit Le Dicloy",62500,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,62,
,,3802700,ENERGIA THIERACHE,84187324300023,841873243,2 Che De Bonot,2120,3521Z,Sol,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,2,
,,3900134,SETOM,25270311100036,252703111,"La Fenderie, St Nicolas D Attez",27160,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,27,
,,3900138,CU le havre seine metropole,24760059600065,247600596,Rue Du Capuchet,76600,8411Z,,OZ Administration publique,,,76,
,,3900286,SOC PROPRETE ENVIRONNEMENT NORMANDIE,42204217600012,422042176,Parcelle Zd N° 12,50310,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,50,
,,3900402,DEMO TP,44525359400029,445253594,Saint Langis Les Mortagne,61400,4312A,,FZ Construction,,,61,
,,3900470,ISB FRANCE,32399535700130,323995357,"Zone Portuaire - Terminal De Honfleur, Pôle Quai En Seine",14600,1610A,,CC Bois et papier,,,14,
,,3900512,FM FRANCE,36780140400040,367801404,"Zac Ecoparc Ii, Parc D'activités, 2 Allée De La Butte À Colas",27400,4941A,,HZ Transports et entreposage,,,27,
,,3900598,COM COMCAUX SEINE AGGLO,20001070000017,200010700,Zone Industriel De Baclair,76210,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,76,
,,3900599,COMCOM CAUX SEINE AGGLO,20001070000017,200010700,Rue Jérôme Cardan,76330,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,76,
,,3900648,AGRIGAZ VIRE,80420673800010,804206738,"93 Chemin De Tracy, Za La Papillonnière",14500,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,14,
,,3900836,BIOCOMBUSTIBLES,40361421700046,403614217,"Rue Du Canal, Zone Portuaire",14550,4673A,,"GZ Commerce, réparation d'automobiles et de motocycles",,,14,
,,3901012,LEROUX PHILIPPE ISDI,69265003900013,692650039,Le Bois Tyson,50700,0812Z,,BZ Industries extractives,,,50,
,,3901300,LHOTELLIER DEPOLLUTION,41856972900068,418569729,"Zone Industrielle De La Rangle, Route Du Manoir",27460,4399C,,FZ Construction,,,27,
,,3901731,REVIVAL,61662009201032,616620092,Za Le Clos Des Mares,50290,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,50,
,,3901952,RECUP AUTO 27,81294358700012,812943587,640  Route De Sainte Marguerite,27160,3831Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,27,
,,3902135,Centre de recyclage HARFLEUR,20008495200064,200084952,"2, Rue De La Crête",76700,8411Z,,OZ Administration publique,,,76,
49.57753,3.677375,5100028,SODELEG,38388161200022,383881612,43 Route De Chambry,2840,1039A,Air,CA Industries agro-alimentaires,,,2,
,,5100048,CFF RECYCLING division SIMEST,55850281100182,558502811,"16 Bis, Rue Du Stade",2800,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,2,
,,5100049,SARGON,33991721300086,339917213,"Zi Ancien Site De La Centrale Edf, Bp13",2800,3822Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,2,
,,5100096,MATERNE,39840419400068,398404194,Place André Venet,2450,1039B,,CA Industries agro-alimentaires,,,2,
,,5100097,NESTLE France SAS,54201442800321,542014428,"Rue Des Fabriques, Bp 1",2450,1083Z,Air,CA Industries agro-alimentaires,,,2,
,,5100114,TEREOS FRANCE,53324797900081,533247979,Rte De Soissons,2880,1081Z,Air,CA Industries agro-alimentaires,Sucre,1999-01-01,2,
49.03226,3.392401,5100143,WEPA GREENFIELD SAS,44791836800013,447918368,Zi De La Grande Borne,2400,1711Z,"Air, Eau, Sol",CC Bois et papier,,,2,
,,5100154,ARF,40149598100011,401495981,"9 Route De Soissons, Zi De La Soudière",2300,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,2,
,,5100177,SPR (SOCIETE PICARDIE REGENERATION),39457663100011,394576631,"5, Route De Soissons",2300,3822Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,2,
,,5100188,STE INDUST ET CHIM DE L'AISNE,87552001700018,875520017,"42 Rue Geo Lufbery, Bp 46",2300,2012Z,Air,CE Industrie chimique,,,2,
,,5100190,DSP France SAS,55201279100042,552012791,"Rue Des Grands Navoirs Prolongee, B.p. 48",2300,2059Z,"Air, Eau",CE Industrie chimique,,,2,
49.039551,3.421068,5100203,EUROKERA (SNC),35143080600023,351430806,1 Avenue Charles De Gaulle,2400,2312Z,,CG Industrie des plastiques et autres produits non minéraux,,,2,
,,5100212,EIFFAGE ROUTE NORD EST,40209626700560,402096267,"Laboratoire Central, 9 Route De Condé",2220,4211Z,,FZ Construction,,,2,
,,5100213,SEVP AUTO,34024244500054,340242445,"29 Route De Mons, Parcelles B 60, 427, 428, 426, 411, 57 (en Partie), 60 (en Partie)",2000,4511Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,2,
,,5100230,UTPM,44392694400010,443926944,Route De Noyon,2380,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,2,
,,5100240,ANETT (ex HYRIS),71718008700016,717180087,"253, Rue Du Maréchal Foch, Bp 60072",2200,7729Z,,NZ Activités de services administratifs et de soutien,,,2,
,,5100249,NTN Transmissions Europe,50367592800025,503675928,Route De Paris,2650,2550A,,CH Métallurgie et fabrication de produits métalliques,,,2,
49.400572,3.333973,5100257,VERALLIA FRANCE (ex St Gobain Emballage),72203459200062,722034592,"Usine De Vauxrot, Route De Coucy",2880,2313Z,Air,CG Industrie des plastiques et autres produits non minéraux,,,2,
,,5100277,DEFTA ESSOMES (EX OXFORD AUTOMOTIVE),71618022900016,716180229,"48, Rue Jacques Fourrier, Bp 184",2400,2931Z,,CL Fabrication de matériels de transport,,,2,
49.445041,4.044526,5100293,EVERBAL PAPETERIE,54209119400036,542091194,2 Route D'avaux,2190,1712Z,"Air, Sol",CC Bois et papier,,,2,
49.579813,-1.584302,5100297,AUCHAN FRANCE,41040946000012,410409460,Rn 29,2100,7010Z,,"MA Activités juridiques, de conseil et d'ingénierie",,,2,
49.889453,3.684414,5100311,EDIFI NORD,49334119200034,493341192,Lieudit Le Grand Royard,2120,3821Z,Air,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,2,
,,5100317,SKRETTING,83568012500019,835680125,24 Lieu-dit Le Pont De Pierre,2140,1091Z,,CA Industries agro-alimentaires,,,2,
,,5100330,HES LOGISTIQUE,68702021400031,687020214,715 Rue Olivier Deguise,2230,2042Z,,CE Industrie chimique,,,2,
,,5100332,société HOUTCH,58738024700011,587380247,Route De Brancourt Et Route De Montbrehain,2230,4941A,,HZ Transports et entreposage,,,2,
,,5100333,LE CREUSET,40217165600018,402171656,Rue Olivier Deguise,2230,2599A,,CH Métallurgie et fabrication de produits métalliques,"Matériel de cuisine, Ustensile de cuisine",1925-01-01,2,
,,5100347,FAPAGAU,31824728500022,318247285,"4, Rue Jules Vercruysse",2430,2042Z,,CE Industrie chimique,,,2,
49.8472336321,3.27769499462,5100349,SOPROCOS,58668009200010,586680092,"Zi Le Moulin De Tous Vents, Bp 294",2430,2042Z,Air,CE Industrie chimique,,,2,
,,5100357,LAFORGE,35207883600017,352078836,Pôle D'activités - Guignicourt,2190,2830Z,,CK Fabrication de machines et équipements n.c.a.,,,2,
,,5100364,GODIN,83548029400015,835480294,532 Rue Sadi Carnot,2120,2752Z,,CJ Fabrication d'équipements électriques,,,2,
,,5100366,MCD,38457248300020,384572483,Lieudit Vieux Château,2300,2219Z,,CG Industrie des plastiques et autres produits non minéraux,,,2,
,,5100378,ANODEL,38506742600010,385067426,49 Rue De Guise,2500,2561Z,,CH Métallurgie et fabrication de produits métalliques,,,2,
,,5100379,ABATTOIR SABHIR SARL,40333142400016,403331424,138 Rue De Guise,2500,1011Z,,CA Industries agro-alimentaires,,,2,
,,5100382,BARAT TRANSPORTS,55204005700028,552040057,51 Rue Thiers,2500,3020Z,,CL Fabrication de matériels de transport,,,2,
,,5100390,SUEZ RV Nord Est,77569003500578,775690035,Bois Des Mortiers,2760,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,2,
,,5100395,CEREAL PARTNERS France,54201442800313,542014428,La Voie D'urvillers,2240,1089Z,,CA Industries agro-alimentaires,,,2,
,,5100397,MONDELEZ FRANCE BISCUITS PRODUCTION SAS,40252131490129,402521314,87 Avenue De La Victoire,2480,1072Z,,CA Industries agro-alimentaires,,,2,
49.584188,3.643227,5100400,EVIOSYS Packaging France SAS,95420083800090,954200838,Rue Armand Brimbeuf,2000,2592Z,Air,CH Métallurgie et fabrication de produits métalliques,,,2,
,,5100439,BAYER SAS,30629151900024,306291519,"Rue Antoine-laurent De Lavoisier, B.p. 2",2250,8292Z,,NZ Activités de services administratifs et de soutien,,,2,
,,5100466,INTERSNACK FRANCE ex-VICO SA,41258187800011,412581878,Bp 1,2290,1072Z,,CA Industries agro-alimentaires,,,2,
49.395828,3.111233,5100467,ROQUETTE Frères,35720005400124,357200054,Route De Compiègne,2290,1062Z,"Air, Sol",CA Industries agro-alimentaires,,,2,
,,5100474,VPK CORRUGATING,32015361200074,320153612,Zone Industrielle De Rouvroy-morcourt,2100,1721A,,CC Bois et papier,,,2,
,,5100477,ABL Technic Saint-Quentin,33838655000010,338386550,Zone Industrielle,2100,2561Z,Air,CH Métallurgie et fabrication de produits métalliques,,,2,
,,5100484,GIE SICALOG,38222505000014,382225050,Chemin Du Port Sec,2100,4675Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,2,
,,5100494,NOVABION,30084762100038,300847621,13 Rue Du Crochet,2310,2013B,Air,CE Industrie chimique,,,2,
,,5100497,LES FROMAGERS DE THIERACHE,77554671600017,775546716,"28 Rue De La Croix, Bp 39",2170,4633Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,2,
,,5100499,WEST PHARMACEUTICAL SERVICES,30233307500018,302333075,"38 Rue Robert Degon, Bp 26",2170,2219Z,,CG Industrie des plastiques et autres produits non minéraux,,,2,
,,5100507,ENGIE COFELY,62200040400500,622000404,Chemin De Morcourt,2100,3530Z,Air,"DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,,2,
,,5100521,TEREOS FRANCE,40794892600016,407948926,11 Rue Pasteur,2390,4621Z,"Air, Sol","GZ Commerce, réparation d'automobiles et de motocycles",,,2,
,,5100536,WILLIAM SAURIN,96150342200092,961503422,"2, Rue De Crecy Sur Serre",2270,1073Z,,CA Industries agro-alimentaires,,,2,
,,5100544,TECHNICENTRE PICARDIE,55204944725078,552049447,Bd Stephenson,2700,4910Z,,HZ Transports et entreposage,,,2,
49.868315,3.32963,5100562,MBK INDUSTRIE,32903542200057,329035422,"Bp 639, Zone Industrielle De Rouvroy",2100,3091Z,Air,CL Fabrication de matériels de transport,"Scooter, Moto, Cyclomoteur",1923-01-01,2,
,,5100566,EVERGLASS,57213458300093,572134583,"Route De Billy Sur Ourcq, Lieudit Bois De Billy Sur Ourcq",2210,3832Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,2,
,,5100592,SEVP AUTO,35038999500019,350389995,"418, Rue De Paris",2100,4531Z,,"GZ Commerce, réparation d'automobiles et de motocycles",,,2,
,,5100611,CENTRE HOSPITALIER GENERAL,26020861600011,260208616,"1 Avenue Michel De L'hospital, Bp 608",2100,8610Z,Eau,QA Activités pour la santé humaine,,,2,
,,5100616,SUEZ RV Picardie,58578097600023,585780976,"Rue Du Marechal Joffre Prolongée, Lieudit La Gare Allemande",2100,3821Z,,"EZ Production et distribution d'eau, assainissement, gestion des déchets et dépollution",,,2,
,,5100663,SOCIETE INDUSTRIELLE DES FONTES,58578170100016,585781701,"Chemin Clastrois, Zi Saint Lazare",2100,2451Z,,CH Métallurgie et fabrication de produits métalliques,,,2,
